iter	Passed	Remaining
3216	593583	328989
3217	593741	328790
3218	593906	328595
3219	594069	328398
3220	594232	328202
3221	594393	328004
3222	594562	327811
3223	594735	327621
3224	594916	327434
3225	595082	327239
3226	595264	327054
3227	595432	326860
3228	595598	326666
3229	595786	326483
3230	595951	326288
3231	596116	326093
3232	596277	325896
3233	596434	325696
3234	596603	325503
3235	596764	325306
3236	596929	325111
3237	597093	324916
3238	597261	324722
3239	597422	324525
3240	597606	324341
3241	597772	324146
3242	597932	323949
3243	598118	323765
3244	598283	323570
3245	598448	323376
3246	598608	323178
3247	598773	322983
3248	598947	322793
3249	599111	322598
3250	599278	322405
3251	599445	322211
3252	599608	322015
3253	599776	321822
3254	599966	321641
3255	600134	321447
3256	600301	321254
3257	600469	321061
3258	600636	320868
3259	600808	320676
3260	600968	320479
3261	601131	320283
3262	601295	320088
3263	601466	319897
3264	601636	319706
3265	601802	319512
3266	601968	319317
3267	602137	319125
3268	602301	318930
3269	602464	318734
3270	602630	318541
3271	602795	318346
3272	602963	318154
3273	603130	317960
3274	603298	317767
3275	603464	317574
3276	603625	317377
3277	603797	317187
3278	603959	316991
3279	604127	316798
3280	604290	316603
3281	604451	316406
3282	604633	316221
3283	604800	316028
3284	604969	315836
3285	605134	315642
3286	605299	315447
3287	605459	315251
3288	605631	315060
3289	605812	314875
3290	605993	314689
3291	606159	314496
3292	606328	314304
3293	606488	314107
3294	606671	313922
3295	606840	313730
3296	607002	313534
3297	607165	313340
3298	607333	313147
3299	607538	312974
3300	607751	312805
3301	607974	312641
3302	608210	312483
3303	608417	312311
3304	608601	312126
3305	608767	311933
3306	608937	311742
3307	609111	311552
3308	609294	311368
3309	609486	311188
3310	609706	311022
3311	609918	310852
3312	610123	310678
3313	610343	310512
3314	610608	310369
3315	610817	310197
3316	611037	310031
3317	611274	309874
3318	611452	309687
3319	611625	309497
3320	611783	309299
3321	611959	309111
3322	612131	308921
3323	612289	308723
3324	612475	308540
3325	612692	308372
3326	612913	308206
3327	613131	308039
3328	613358	307876
3329	613563	307703
3330	613773	307531
3331	613976	307356
3332	614184	307184
3333	614400	307015
3334	614564	306821
3335	614732	306629
3336	614899	306436
3337	615059	306240
3338	615221	306044
3339	615378	305846
3340	615543	305653
3341	615720	305465
3342	615883	305270
3343	616051	305078
3344	616228	304890
3345	616388	304693
3346	616548	304498
3347	616713	304304
3348	616879	304111
3349	617059	303924
3350	617231	303734
3351	617404	303544
3352	617577	303355
3353	617749	303165
3354	617931	302979
3355	618088	302782
3356	618252	302588
3357	618418	302395
3358	618578	302199
3359	618746	302007
3360	618916	301815
3361	619078	301621
3362	619236	301424
3363	619400	301230
3364	619562	301035
3365	619735	300845
3366	619897	300651
3367	620070	300461
3368	620248	300274
3369	620407	300078
3370	620577	299887
3371	620758	299701
3372	620939	299516
3373	621115	299328
3374	621285	299137
3375	621446	298942
3376	621603	298745
3377	621770	298552
3378	621935	298359
3379	622100	298166
3380	622265	297973
3381	622432	297781
3382	622592	297585
3383	622760	297394
3384	622944	297209
3385	623103	297013
3386	623276	296824
3387	623443	296632
3388	623601	296436
3389	623786	296252
3390	623949	296058
3391	624117	295866
3392	624300	295682
3393	624463	295488
3394	624628	295295
3395	624787	295099
3396	624951	294906
3397	625117	294713
3398	625298	294528
3399	625466	294337
3400	625633	294145
3401	625797	293951
3402	625954	293755
3403	626114	293560
3404	626278	293366
3405	626445	293174
3406	626603	292979
3407	626786	292794
3408	626952	292602
3409	627127	292414
3410	627306	292228
3411	627466	292033
3412	627645	291847
3413	627806	291652
3414	627965	291456
3415	628131	291264
3416	628325	291085
3417	628495	290895
3418	628661	290703
3419	628826	290510
3420	629007	290325
3421	629169	290131
3422	629337	289940
3423	629521	289756
3424	629685	289563
3425	629859	289374
3426	630023	289182
3427	630182	288986
3428	630346	288794
3429	630517	288604
3430	630683	288412
3431	630863	288226
3432	631037	288038
3433	631196	287843
3434	631362	287651
3435	631580	287483
3436	631790	287311
3437	632027	287151
3438	632238	286979
3439	632427	286798
3440	632590	286605
3441	632752	286411
3442	632907	286214
3443	633074	286023
3444	633233	285828
3445	633408	285640
3446	633573	285448
3447	633740	285256
3448	633897	285060
3449	634064	284869
3450	634243	284683
3451	634405	284490
3452	634572	284298
3453	634737	284106
3454	634894	283910
3455	635105	283739
3456	635288	283555
3457	635469	283370
3458	635654	283186
3459	635816	282993
3460	635981	282801
3461	636138	282605
3462	636303	282413
3463	636480	282226
3464	636649	282036
3465	636810	281842
3466	636975	281650
3467	637142	281459
3468	637301	281264
3469	637469	281074
3470	637629	280880
3471	637795	280688
3472	637975	280503
3473	638161	280320
3474	638325	280128
3475	638567	279970
3476	638828	279820
3477	639089	279670
3478	639322	279508
3479	639554	279345
3480	639791	279185
3481	640043	279031
3482	640281	278870
3483	640451	278680
3484	640617	278489
3485	640799	278304
3486	640965	278113
3487	641137	277924
3488	641294	277728
3489	641458	277536
3490	641619	277342
3491	641790	277153
3492	641958	276963
3493	642127	276772
3494	642291	276580
3495	642470	276394
3496	642652	276209
3497	642819	276018
3498	642985	275827
3499	643152	275636
3500	643325	275448
3501	643488	275255
3502	643650	275062
3503	643807	274867
3504	643978	274678
3505	644144	274487
3506	644310	274295
3507	644477	274104
3508	644647	273915
3509	644812	273723
3510	644971	273529
3511	645136	273337
3512	645316	273152
3513	645483	272962
3514	645647	272770
3515	645814	272579
3516	645970	272383
3517	646128	272189
3518	646295	271998
3519	646462	271808
3520	646623	271615
3521	646789	271423
3522	646968	271238
3523	647140	271049
3524	647302	270857
3525	647469	270666
3526	647632	270474
3527	647791	270280
3528	647947	270085
3529	648122	269898
3530	648303	269713
3531	648467	269521
3532	648633	269330
3533	648801	269140
3534	648979	268954
3535	649143	268763
3536	649323	268577
3537	649490	268387
3538	649648	268193
3539	649834	268010
3540	649998	267819
3541	650188	267638
3542	650344	267443
3543	650518	267256
3544	650679	267063
3545	650848	266873
3546	651013	266682
3547	651196	266498
3548	651359	266306
3549	651525	266116
3550	651689	265924
3551	651853	265733
3552	652010	265538
3553	652172	265346
3554	652336	265154
3555	652498	264962
3556	652670	264774
3557	652830	264581
3558	652996	264391
3559	653154	264197
3560	653329	264010
3561	653494	263819
3562	653659	263628
3563	653819	263435
3564	653975	263241
3565	654138	263049
3566	654305	262859
3567	654464	262666
3568	654634	262477
3569	654813	262292
3570	654974	262099
3571	655136	261907
3572	655307	261719
3573	655467	261526
3574	655629	261334
3575	655799	261145
3576	655967	260956
3577	656131	260765
3578	656307	260579
3579	656598	260438
3580	656868	260289
3581	657028	260096
3582	657192	259905
3583	657370	259719
3584	657583	259548
3585	657789	259373
3586	658015	259206
3587	658225	259034
3588	658431	258859
3589	658664	258695
3590	658888	258527
3591	659097	258354
3592	659302	258179
3593	659481	257994
3594	659660	257808
3595	659818	257615
3596	659978	257422
3597	660142	257231
3598	660308	257041
3599	660477	256852
3600	660647	256663
3601	660850	256487
3602	661013	256296
3603	661174	256104
3604	661353	255918
3605	661511	255725
3606	661674	255534
3607	661837	255343
3608	662002	255152
3609	662166	254961
3610	662325	254768
3611	662493	254579
3612	662654	254387
3613	662832	254202
3614	663000	254012
3615	663170	253824
3616	663332	253632
3617	663521	253451
3618	663686	253260
3619	663848	253069
3620	664012	252878
3621	664175	252687
3622	664340	252497
3623	664522	252313
3624	664686	252122
3625	664865	251937
3626	665043	251752
3627	665209	251562
3628	665410	251385
3629	665648	251222
3630	665886	251060
3631	666112	250892
3632	666347	250728
3633	666590	250567
3634	666844	250410
3635	667076	250245
3636	667298	250076
3637	667479	249891
3638	667643	249701
3639	667812	249512
3640	667991	249327
3641	668154	249136
3642	668328	248949
3643	668498	248760
3644	668663	248570
3645	668829	248380
3646	669015	248198
3647	669188	248010
3648	669370	247826
3649	669541	247638
3650	669711	247450
3651	669888	247264
3652	670051	247073
3653	670209	246880
3654	670374	246690
3655	670534	246498
3656	670700	246308
3657	670867	246119
3658	671032	245928
3659	671201	245740
3660	671364	245549
3661	671544	245364
3662	671707	245174
3663	671886	244989
3664	672051	244799
3665	672211	244607
3666	672378	244418
3667	672560	244233
3668	672733	244047
3669	672898	243857
3670	673080	243673
3671	673245	243483
3672	673414	243294
3673	673588	243108
3674	673756	242918
3675	673924	242730
3676	674085	242538
3677	674248	242348
3678	674425	242162
3679	674591	241972
3680	674755	241782
3681	674917	241591
3682	675082	241402
3683	675238	241208
3684	675412	241022
3685	675591	240837
3686	675753	240646
3687	675922	240458
3688	676081	240266
3689	676244	240075
3690	676410	239886
3691	676602	239706
3692	676774	239519
3693	676946	239331
3694	677108	239141
3695	677274	238951
3696	677435	238760
3697	677593	238568
3698	677763	238380
3699	677929	238191
3700	678103	238004
3701	678264	237814
3702	678433	237625
3703	678603	237437
3704	678773	237250
3705	678940	237061
3706	679104	236871
3707	679264	236680
3708	679440	236494
3709	679602	236303
3710	679766	236114
3711	679937	235926
3712	680102	235737
3713	680270	235548
3714	680437	235359
3715	680600	235169
3716	680779	234985
3717	680946	234796
3718	681116	234608
3719	681271	234416
3720	681436	234226
3721	681601	234037
3722	681777	233851
3723	681937	233660
3724	682109	233473
3725	682266	233281
3726	682428	233091
3727	682596	232902
3728	682766	232715
3729	682943	232530
3730	683114	232343
3731	683291	232157
3732	683461	231970
3733	683637	231784
3734	683803	231596
3735	683966	231406
3736	684131	231216
3737	684300	231029
3738	684516	230857
3739	684749	230690
3740	684956	230515
3741	685169	230343
3742	685395	230174
3743	685600	229998
3744	685818	229826
3745	686024	229651
3746	686235	229477
3747	686415	229293
3748	686579	229103
3749	686747	228915
3750	686911	228726
3751	687079	228538
3752	687257	228353
3753	687415	228161
3754	687588	227975
3755	687753	227786
3756	687919	227597
3757	688095	227411
3758	688261	227223
3759	688429	227035
3760	688593	226845
3761	688762	226658
3762	688948	226476
3763	689129	226292
3764	689293	226102
3765	689461	225914
3766	689629	225726
3767	689797	225538
3768	689965	225350
3769	690126	225160
3770	690297	224973
3771	690463	224785
3772	690627	224595
3773	690813	224413
3774	690976	224224
3775	691152	224038
3776	691316	223849
3777	691474	223658
3778	691642	223470
3779	691807	223281
3780	691985	223097
3781	692153	222909
3782	692321	222721
3783	692492	222534
3784	692662	222347
3785	692827	222158
3786	692998	221971
3787	693172	221785
3788	693339	221597
3789	693505	221409
3790	693677	221222
3791	693847	221035
3792	694013	220847
3793	694171	220656
3794	694332	220466
3795	694498	220278
3796	694667	220090
3797	694827	219900
3798	695056	219732
3799	695222	219543
3800	695398	219358
3801	695578	219174
3802	695740	218985
3803	695908	218797
3804	696083	218612
3805	696250	218424
3806	696415	218235
3807	696595	218051
3808	696760	217863
3809	696926	217675
3810	697092	217486
3811	697255	217297
3812	697416	217108
3813	697588	216921
3814	697750	216732
3815	697916	216544
3816	698081	216355
3817	698247	216167
3818	698417	215980
3819	698587	215794
3820	698756	215606
3821	698924	215419
3822	699100	215234
3823	699261	215044
3824	699427	214856
3825	699587	214667
3826	699755	214479
3827	699944	214298
3828	700108	214109
3829	700270	213920
3830	700470	213743
3831	700637	213555
3832	700813	213370
3833	700982	213183
3834	701149	212995
3835	701323	212810
3836	701484	212620
3837	701653	212433
3838	701815	212244
3839	701981	212056
3840	702140	211867
3841	702304	211678
3842	702465	211489
3843	702623	211298
3844	702790	211111
3845	702952	210922
3846	703121	210735
3847	703305	210552
3848	703513	210377
3849	703721	210202
3850	703939	210030
3851	704151	209856
3852	704342	209675
3853	704513	209489
3854	704683	209303
3855	704843	209113
3856	705017	208927
3857	705178	208738
3858	705335	208548
3859	705516	208364
3860	705675	208175
3861	705837	207986
3862	705995	207796
3863	706158	207607
3864	706335	207423
3865	706502	207235
3866	706677	207050
3867	706859	206867
3868	707026	206680
3869	707194	206493
3870	707354	206304
3871	707522	206117
3872	707695	205931
3873	707861	205744
3874	708017	205553
3875	708182	205365
3876	708346	205177
3877	708505	204987
3878	708675	204801
3879	708850	204616
3880	709021	204430
3881	709183	204242
3882	709358	204056
3883	709527	203870
3884	709690	203682
3885	709856	203494
3886	710017	203305
3887	710196	203121
3888	710405	202946
3889	710651	202782
3890	710905	202620
3891	711137	202451
3892	711395	202289
3893	711632	202122
3894	711858	201952
3895	712089	201783
3896	712299	201607
3897	712464	201420
3898	712634	201233
3899	712798	201045
3900	712953	200855
3901	713116	200666
3902	713275	200477
3903	713437	200288
3904	713598	200099
3905	713777	199916
3906	713943	199728
3907	714110	199541
3908	714270	199352
3909	714436	199165
3910	714602	198977
3911	714784	198794
3912	714957	198609
3913	715117	198420
3914	715275	198230
3915	715444	198044
3916	715622	197860
3917	715785	197672
3918	715948	197484
3919	716122	197298
3920	716283	197110
3921	716475	196930
3922	716784	196782
3923	716983	196604
3924	717161	196419
3925	717326	196232
3926	717483	196042
3927	717646	195854
3928	717815	195668
3929	717979	195480
3930	718144	195292
3931	718303	195103
3932	718461	194914
3933	718643	194731
3934	718804	194543
3935	718958	194352
3936	719122	194164
3937	719282	193976
3938	719448	193789
3939	719610	193600
3940	719785	193416
3941	719954	193229
3942	720121	193042
3943	720285	192855
3944	720446	192666
3945	720610	192479
3946	720772	192291
3947	720933	192102
3948	721095	191914
3949	721255	191726
3950	721422	191539
3951	721582	191350
3952	721746	191163
3953	721905	190974
3954	722081	190790
3955	722260	190606
3956	722423	190418
3957	722594	190233
3958	722754	190044
3959	722921	189858
3960	723098	189674
3961	723265	189487
3962	723439	189302
3963	723603	189115
3964	723785	188932
3965	723962	188748
3966	724121	188560
3967	724279	188371
3968	724441	188183
3969	724606	187996
3970	724768	187808
3971	724936	187622
3972	725100	187434
3973	725260	187246
3974	725420	187058
3975	725583	186870
3976	725751	186684
3977	725918	186497
3978	726116	186319
3979	726297	186136
3980	726464	185950
3981	726628	185762
3982	726791	185575
3983	726957	185388
3984	727122	185201
3985	727282	185013
3986	727442	184825
3987	727623	184642
3988	727784	184454
3989	727942	184266
3990	728116	184081
3991	728275	183893
3992	728442	183706
3993	728600	183518
3994	728777	183334
3995	728973	183155
3996	729130	182966
3997	729309	182783
3998	729515	182606
3999	729729	182432
4000	729935	182255
4001	730152	182082
4002	730357	181905
4003	730573	181731
4004	730781	181555
4005	730997	181380
4006	731207	181205
4007	731374	181018
4008	731567	180839
4009	731726	180650
4010	731894	180464
4011	732057	180277
4012	732223	180090
4013	732392	179905
4014	732555	179717
4015	732718	179530
4016	732881	179343
4017	733047	179156
4018	733209	178969
4019	733366	178780
4020	733544	178597
4021	733723	178414
4022	733884	178226
4023	734051	178040
4024	734225	177855
4025	734397	177670
4026	734578	177488
4027	734747	177302
4028	734912	177115
4029	735076	176928
4030	735257	176746
4031	735429	176561
4032	735601	176376
4033	735767	176190
4034	735924	176001
4035	736082	175813
4036	736253	175628
4037	736434	175445
4038	736595	175258
4039	736758	175071
4040	736919	174883
4041	737096	174700
4042	737273	174516
4043	737535	174353
4044	737798	174189
4045	738038	174020
4046	738273	173850
4047	738508	173680
4048	738751	173512
4049	738993	173344
4050	739229	173174
4051	739389	172986
4052	739552	172799
4053	739726	172615
4054	739891	172428
4055	740068	172244
4056	740227	172056
4057	740396	171871
4058	740562	171685
4059	740720	171496
4060	740888	171311
4061	741049	171123
4062	741206	170935
4063	741370	170748
4064	741546	170564
4065	741710	170378
4066	741883	170193
4067	742044	170006
4068	742228	169824
4069	742396	169638
4070	742570	169454
4071	742731	169266
4072	742887	169078
4073	743056	168893
4074	743225	168707
4075	743401	168523
4076	743564	168336
4077	743720	168148
4078	743879	167961
4079	744043	167774
4080	744203	167587
4081	744384	167404
4082	744542	167216
4083	744709	167030
4084	744864	166842
4085	745027	166655
4086	745199	166471
4087	745365	166285
4088	745535	166100
4089	745709	165915
4090	745872	165729
4091	746033	165542
4092	746202	165356
4093	746359	165168
4094	746515	164980
4095	746674	164793
4096	746858	164611
4097	747019	164424
4098	747177	164236
4099	747334	164048
4100	747504	163864
4101	747664	163676
4102	747844	163494
4103	748026	163311
4104	748206	163129
4105	748396	162948
4106	748557	162761
4107	748727	162576
4108	748909	162394
4109	749068	162206
4110	749233	162021
4111	749402	161835
4112	749569	161650
4113	749726	161462
4114	749902	161279
4115	750063	161092
4116	750230	160906
4117	750399	160721
4118	750565	160536
4119	750724	160348
4120	750880	160161
4121	751066	159979
4122	751239	159795
4123	751401	159609
4124	751566	159423
4125	751730	159237
4126	751896	159051
4127	752056	158864
4128	752223	158679
4129	752401	158496
4130	752570	158311
4131	752733	158124
4132	752901	157939
4133	753066	157754
4134	753241	157570
4135	753400	157383
4136	753564	157197
4137	753746	157015
4138	753908	156828
4139	754074	156643
4140	754246	156459
4141	754415	156274
4142	754573	156087
4143	754730	155899
4144	754932	155721
4145	755098	155536
4146	755253	155348
4147	755420	155163
4148	755586	154978
4149	755768	154795
4150	755934	154610
4151	756098	154424
4152	756283	154243
4153	756514	154071
4154	756724	153894
4155	756931	153717
4156	757139	153540
4157	757347	153363
4158	757559	153187
4159	757784	153014
4160	758015	152841
4161	758219	152664
4162	758385	152478
4163	758548	152292
4164	758716	152107
4165	758879	151921
4166	759039	151735
4167	759198	151548
4168	759358	151361
4169	759526	151176
4170	759692	150991
4171	759861	150806
4172	760034	150622
4173	760194	150436
4174	760364	150251
4175	760537	150067
4176	760699	149881
4177	760861	149695
4178	761027	149510
4179	761194	149325
4180	761353	149138
4181	761516	148952
4182	761685	148768
4183	761844	148581
4184	762012	148396
4185	762177	148211
4186	762335	148024
4187	762494	147837
4188	762755	147671
4189	762920	147485
4190	763093	147302
4191	763249	147114
4192	763413	146929
4193	763576	146743
4194	763743	146558
4195	763899	146371
4196	764079	146189
4197	764247	146004
4198	764418	145820
4199	764586	145635
4200	764748	145449
4201	764917	145265
4202	765079	145079
4203	765241	144893
4204	765399	144706
4205	765574	144523
4206	765730	144336
4207	765906	144153
4208	766076	143969
4209	766247	143785
4210	766411	143599
4211	766578	143414
4212	766748	143230
4213	766921	143047
4214	767099	142864
4215	767265	142679
4216	767445	142497
4217	767627	142314
4218	767783	142128
4219	767946	141942
4220	768112	141757
4221	768275	141572
4222	768436	141386
4223	768599	141200
4224	768768	141016
4225	768930	140831
4226	769092	140645
4227	769274	140463
4228	769450	140280
4229	769615	140095
4230	769775	139909
4231	769949	139726
4232	770111	139540
4233	770280	139356
4234	770461	139174
4235	770633	138990
4236	770792	138804
4237	770967	138621
4238	771135	138436
4239	771293	138250
4240	771467	138067
4241	771655	137886
4242	771816	137700
4243	771986	137516
4244	772153	137332
4245	772317	137147
4246	772483	136962
4247	772649	136777
4248	772815	136593
4249	772996	136411
4250	773165	136226
4251	773329	136041
4252	773490	135856
4253	773645	135669
4254	773804	135483
4255	773960	135297
4256	774117	135111
4257	774284	134926
4258	774473	134746
4259	774636	134561
4260	774802	134376
4261	774969	134192
4262	775136	134007
4263	775336	133829
4264	775541	133651
4265	775753	133474
4266	775971	133299
4267	776173	133120
4268	776341	132936
4269	776508	132751
4270	776666	132566
4271	776828	132380
4272	776984	132194
4273	777158	132011
4274	777333	131828
4275	777495	131643
4276	777661	131458
4277	777824	131273
4278	777981	131087
4279	778140	130902
4280	778306	130717
4281	778515	130540
4282	778680	130355
4283	778856	130173
4284	779025	129989
4285	779186	129803
4286	779351	129619
4287	779509	129433
4288	779683	129250
4289	779862	129068
4290	780027	128883
4291	780194	128699
4292	780375	128517
4293	780546	128333
4294	780717	128150
4295	780873	127964
4296	781052	127782
4297	781215	127597
4298	781376	127412
4299	781550	127229
4300	781706	127043
4301	781878	126859
4302	782041	126675
4303	782210	126491
4304	782443	126317
4305	782670	126143
4306	782903	125969
4307	783144	125797
4308	783368	125622
4309	783624	125452
4310	783861	125279
4311	784091	125105
4312	784291	124926
4313	784450	124741
4314	784615	124556
4315	784799	124375
4316	784980	124193
4317	785148	124009
4318	785306	123823
4319	785469	123638
4320	785639	123455
4321	785801	123270
4322	785966	123085
4323	786137	122902
4324	786308	122718
4325	786478	122534
4326	786646	122351
4327	786813	122166
4328	786989	121984
4329	787162	121801
4330	787328	121616
4331	787506	121434
4332	787663	121248
4333	787827	121064
4334	787994	120880
4335	788161	120696
4336	788336	120513
4337	788503	120329
4338	788685	120147
4339	788848	119963
4340	789017	119779
4341	789177	119594
4342	789338	119409
4343	789505	119225
4344	789669	119041
4345	789847	118858
4346	790020	118675
4347	790183	118491
4348	790344	118306
4349	790510	118122
4350	790669	117937
4351	790836	117753
4352	790995	117568
4353	791159	117383
4354	791342	117202
4355	791505	117017
4356	791669	116833
4357	791837	116649
4358	792019	116468
4359	792183	116283
4360	792346	116099
4361	792525	115917
4362	792694	115733
4363	792873	115551
4364	793034	115366
4365	793212	115184
4366	793373	115000
4367	793537	114815
4368	793706	114632
4369	793872	114448
4370	794034	114263
4371	794206	114080
4372	794377	113897
4373	794553	113715
4374	794723	113531
4375	794879	113346
4376	795043	113162
4377	795203	112977
4378	795359	112792
4379	795532	112609
4380	795699	112425
4381	795864	112241
4382	796027	112057
4383	796194	111874
4384	796371	111691
4385	796551	111509
4386	796722	111326
4387	796898	111144
4388	797060	110960
4389	797217	110775
4390	797384	110591
4391	797552	110407
4392	797731	110226
4393	797896	110042
4394	798070	109859
4395	798239	109676
4396	798411	109493
4397	798572	109308
4398	798734	109124
4399	798894	108940
4400	799060	108756
4401	799235	108574
4402	799391	108389
4403	799547	108203
4404	799703	108019
4405	799877	107836
4406	800053	107654
4407	800210	107469
4408	800376	107285
4409	800555	107103
4410	800726	106920
4411	800903	106738
4412	801071	106555
4413	801258	106374
4414	801481	106198
4415	801697	106021
4416	801913	105844
4417	802118	105666
4418	802286	105482
4419	802466	105300
4420	802625	105116
4421	802784	104932
4422	802954	104748
4423	803117	104565
4424	803320	104386
4425	803523	104207
4426	803739	104030
4427	803955	103853
4428	804157	103674
4429	804387	103499
4430	804593	103320
4431	804816	103144
4432	805023	102965
4433	805215	102785
4434	805378	102601
4435	805539	102417
4436	805710	102234
4437	805868	102050
4438	806037	101866
4439	806207	101683
4440	806385	101501
4441	806550	101318
4442	806730	101136
4443	806892	100952
4444	807057	100768
4445	807215	100584
4446	807390	100401
4447	807549	100217
4448	807717	100034
4449	807878	99850
4450	808047	99667
4451	808216	99483
4452	808376	99299
4453	808554	99117
4454	808733	98935
4455	808900	98752
4456	809057	98568
4457	809220	98384
4458	809376	98199
4459	809533	98015
4460	809692	97830
4461	809858	97647
4462	810017	97463
4463	810187	97280
4464	810368	97099
4465	810535	96915
4466	810701	96732
4467	810864	96548
4468	811020	96364
4469	811180	96180
4470	811360	95998
4471	811525	95815
4472	811703	95633
4473	811883	95451
4474	812049	95268
4475	812210	95084
4476	812372	94900
4477	812529	94716
4478	812698	94533
4479	812863	94350
4480	813022	94166
4481	813182	93982
4482	813345	93798
4483	813509	93615
4484	813713	93436
4485	813876	93252
4486	814041	93069
4487	814207	92886
4488	814375	92703
4489	814537	92519
4490	814724	92339
4491	814907	92157
4492	815074	91974
4493	815239	91791
4494	815424	91610
4495	815603	91428
4496	815765	91245
4497	815929	91061
4498	816087	90877
4499	816252	90694
4500	816413	90511
4501	816577	90327
4502	816743	90144
4503	816904	89961
4504	817069	89777
4505	817234	89594
4506	817394	89411
4507	817560	89227
4508	817719	89044
4509	817887	88861
4510	818052	88678
4511	818217	88495
4512	818380	88311
4513	818542	88128
4514	818714	87946
4515	818876	87762
4516	819045	87580
4517	819224	87398
4518	819393	87215
4519	819551	87032
4520	819723	86849
4521	819885	86666
4522	820051	86483
4523	820212	86299
4524	820378	86117
4525	820542	85933
4526	820707	85750
4527	820868	85567
4528	821033	85384
4529	821204	85202
4530	821369	85019
4531	821530	84835
4532	821687	84652
4533	821867	84470
4534	822050	84289
4535	822232	84108
4536	822443	83930
4537	822681	83754
4538	822887	83575
4539	823115	83399
4540	823289	83217
4541	823446	83033
4542	823608	82850
4543	823773	82667
4544	823933	82483
4545	824093	82300
4546	824304	82122
4547	824535	81945
4548	824755	81768
4549	824966	81590
4550	825174	81411
4551	825403	81234
4552	825611	81056
4553	825811	80876
4554	826025	80698
4555	826207	80517
4556	826375	80334
4557	826550	80152
4558	826712	79969
4559	826871	79785
4560	827047	79603
4561	827211	79420
4562	827375	79238
4563	827541	79055
4564	827712	78872
4565	827876	78690
4566	828052	78508
4567	828216	78325
4568	828380	78142
4569	828548	77959
4570	828719	77777
4571	828883	77594
4572	829049	77411
4573	829212	77228
4574	829381	77046
4575	829551	76864
4576	829729	76682
4577	829895	76499
4578	830060	76316
4579	830228	76134
4580	830390	75951
4581	830558	75769
4582	830733	75587
4583	830908	75405
4584	831084	75223
4585	831257	75041
4586	831421	74858
4587	831585	74675
4588	831742	74492
4589	831908	74309
4590	832099	74129
4591	832270	73947
4592	832448	73765
4593	832608	73582
4594	832786	73401
4595	832953	73218
4596	833111	73035
4597	833267	72852
4598	833428	72669
4599	833599	72486
4600	833776	72305
4601	833943	72122
4602	834114	71940
4603	834295	71759
4604	834462	71577
4605	834618	71393
4606	834785	71211
4607	834953	71029
4608	835120	70846
4609	835290	70664
4610	835457	70482
4611	835618	70299
4612	835780	70116
4613	835936	69933
4614	836101	69750
4615	836257	69567
4616	836432	69385
4617	836595	69202
4618	836764	69020
4619	836922	68837
4620	837087	68655
4621	837247	68472
4622	837426	68291
4623	837592	68108
4624	837771	67927
4625	837935	67744
4626	838103	67562
4627	838299	67382
4628	838491	67202
4629	838650	67019
4630	838813	66837
4631	838990	66655
4632	839147	66472
4633	839310	66289
4634	839476	66107
4635	839632	65924
4636	839795	65742
4637	839956	65559
4638	840119	65376
4639	840287	65194
4640	840454	65012
4641	840611	64829
4642	840783	64647
4643	840951	64465
4644	841114	64283
4645	841272	64100
4646	841438	63918
4647	841593	63735
4648	841752	63552
4649	841915	63369
4650	842096	63188
4651	842270	63007
4652	842445	62825
4653	842624	62644
4654	842784	62461
4655	842946	62279
4656	843121	62098
4657	843332	61919
4658	843548	61740
4659	843777	61563
4660	843993	61384
4661	844182	61204
4662	844365	61023
4663	844534	60841
4664	844690	60658
4665	844854	60476
4666	845019	60293
4667	845180	60111
4668	845348	59929
4669	845519	59747
4670	845677	59564
4671	845840	59382
4672	846013	59201
4673	846179	59018
4674	846346	58836
4675	846517	58655
4676	846690	58473
4677	846862	58291
4678	847030	58110
4679	847195	57927
4680	847378	57747
4681	847557	57565
4682	847720	57383
4683	847894	57202
4684	848070	57020
4685	848229	56838
4686	848393	56656
4687	848573	56475
4688	848739	56292
4689	848914	56111
4690	849073	55929
4691	849241	55747
4692	849407	55565
4693	849587	55384
4694	849757	55202
4695	849918	55020
4696	850106	54839
4697	850339	54662
4698	850573	54484
4699	850804	54306
4700	851059	54130
4701	851296	53952
4702	851543	53776
4703	851770	53597
4704	852005	53420
4705	852197	53239
4706	852356	53057
4707	852520	52875
4708	852683	52692
4709	852850	52510
4710	853025	52329
4711	853189	52147
4712	853362	51965
4713	853528	51783
4714	853685	51601
4715	853861	51419
4716	854030	51238
4717	854196	51056
4718	854364	50874
4719	854530	50692
4720	854707	50511
4721	854871	50329
4722	855031	50146
4723	855197	49964
4724	855356	49782
4725	855521	49600
4726	855684	49418
4727	855843	49236
4728	856011	49054
4729	856184	48873
4730	856345	48690
4731	856502	48508
4732	856668	48326
4733	856849	48145
4734	857019	47964
4735	857188	47782
4736	857364	47601
4737	857528	47419
4738	857709	47238
4739	857896	47057
4740	858065	46875
4741	858236	46694
4742	858416	46513
4743	858592	46332
4744	858759	46150
4745	858934	45969
4746	859093	45786
4747	859255	45604
4748	859419	45423
4749	859588	45241
4750	859746	45059
4751	859910	44877
4752	860068	44695
4753	860236	44513
4754	860404	44332
4755	860584	44151
4756	860749	43969
4757	860913	43787
4758	861082	43605
4759	861244	43424
4760	861406	43242
4761	861572	43060
4762	861733	42878
4763	861896	42696
4764	862062	42515
4765	862218	42333
4766	862381	42151
4767	862543	41969
4768	862713	41787
4769	862882	41606
