iter	F1	Logloss
1722	0.938888038	0.1536734562
1723	0.9388888889	0.1536712707
1724	0.9388594687	0.153639568
1725	0.9389120973	0.1536010981
1726	0.9389040796	0.1535652268
1727	0.938916601	0.1535553414
1728	0.9389272902	0.1535360488
1729	0.9388656795	0.15350709
1730	0.9389022524	0.1534958695
1731	0.9389977261	0.1534511745
1732	0.9389977261	0.1534497233
1733	0.9390030608	0.1534462835
1734	0.9389825321	0.1534366665
1735	0.9389067524	0.1534188363
1736	0.9389040796	0.1533897426
1737	0.9389504998	0.1533701475
1738	0.9389120973	0.1533577546
1739	0.9389120973	0.1533527923
1740	0.9389201128	0.1533355726
1741	0.9389201128	0.153333603
1742	0.9388710277	0.1533284053
1743	0.9388478194	0.1533138095
1744	0.9388737015	0.1533024367
1745	0.9388478194	0.1532649945
1746	0.9389201128	0.1532396429
1747	0.9388969077	0.1532132387
1748	0.9388737015	0.1531885254
1749	0.9388433366	0.1531774253
1750	0.9389905349	0.153121803
1751	0.9390137274	0.1530820546
1752	0.9390289225	0.1530724783
1753	0.9390494513	0.1530372242
1754	0.9390262565	0.1530369375
1755	0.9389513272	0.1530206758
1756	0.9389513272	0.1529843663
1757	0.9390155905	0.1529306499
1758	0.9390387895	0.1529190428
1759	0.9390414553	0.1529179378
1760	0.9390441209	0.1528495526
1761	0.9390566574	0.1528207819
1762	0.9390334572	0.152818054
1763	0.9390155905	0.1528013311
1764	0.9390771922	0.1527616277
1765	0.9390155905	0.1527503102
1766	0.9390414553	0.1527398579
1767	0.9390745276	0.1527193166
1768	0.939138802	0.1527164455
1769	0.939138802	0.1527120993
1770	0.9391620014	0.1526373411
1771	0.9391414638	0.1526312823
1772	0.9391334777	0.1525961476
1773	0.9391334777	0.1525905532
1774	0.9391102751	0.1525868872
1775	0.9390870716	0.1525752153
1776	0.9390870716	0.1525717259
1777	0.9391600901	0.1525166539
1778	0.9393508906	0.152440941
1779	0.9394177813	0.1523964344
1780	0.9393224044	0.1523837181
1781	0.9394403148	0.1523561766
1782	0.9394403148	0.1523528856
1783	0.9394946227	0.152343179
1784	0.9394250738	0.1522936198
1785	0.9394045381	0.1522806833
1786	0.9393840033	0.1522494827
1787	0.9394462534	0.152247273
1788	0.9394283716	0.1522386626
1789	0.9394230769	0.1522162588
1790	0.9394124847	0.1522037629
1791	0.9393687708	0.152192154
1792	0.9393581672	0.1521867614
1793	0.9393581672	0.1521857125
1794	0.9393634694	0.1521828086
1795	0.9393965894	0.1521809183
1796	0.9394144784	0.1521339834
1797	0.939411829	0.1521335587
1798	0.9394429627	0.1521070733
1799	0.9394840402	0.1520948603
1800	0.9395204476	0.1520845734
1801	0.9395489116	0.1520798078
1802	0.9395621204	0.1520395688
1803	0.939533664	0.1519743948
1804	0.9395899812	0.1519629393
1805	0.9395330535	0.1519381699
1806	0.9395588782	0.1519278646
1807	0.939512515	0.1519080605
1808	0.9395131332	0.1518917894
1809	0.9394840402	0.1518676623
1810	0.9394992894	0.1518658781
1811	0.9396204967	0.1518305122
1812	0.9395920331	0.1517688187
1813	0.9395920331	0.151768791
1814	0.9396072944	0.151754887
1815	0.9396742101	0.1517504922
1816	0.9396742101	0.1517499559
1817	0.9396721311	0.1517008569
1818	0.9397105758	0.1516477041
1819	0.9396973937	0.1516034949
1820	0.9396794858	0.1515887623
1821	0.9396357594	0.1515797908
1822	0.9396278399	0.1515747525
1823	0.9396510255	0.151567502
1824	0.9397574566	0.1515302694
1825	0.9397111203	0.1515170042
1826	0.9396753261	0.1514983208
1827	0.9396805977	0.1514680547
1828	0.9396674169	0.1514621241
1829	0.939662143	0.1514391774
1830	0.9396647801	0.1514287426
1831	0.9396515923	0.1514117557
1832	0.9396489541	0.1514065357
1833	0.9396721311	0.1513997056
1834	0.9397390221	0.1513730006
1835	0.9397363877	0.1513700693
1836	0.9397569293	0.1513288024
1837	0.9397621962	0.151305804
1838	0.9397648293	0.1512990055
1839	0.9397648293	0.1512954256
1840	0.939733753	0.1512861509
1841	0.9397184823	0.1512818631
1842	0.9397005792	0.1512682083
1843	0.9396979433	0.151263221
1844	0.9396979433	0.1512505434
1845	0.9396774053	0.1511745466
1846	0.9396979433	0.1511603418
1847	0.9397032148	0.1511454711
1848	0.939729021	0.1511255844
1849	0.939729021	0.1511234975
1850	0.9396879507	0.1511053792
1851	0.9396416084	0.1510887342
1852	0.9396416084	0.1510875818
1853	0.9396310544	0.1510736826
1854	0.9396416084	0.1510685602
1855	0.9396389702	0.151065945
1856	0.9396726899	0.1510245713
1857	0.9396905865	0.1510137782
1858	0.9396647801	0.1509843101
1859	0.9397163895	0.1509732177
1860	0.9397190238	0.1509507293
1861	0.9397190238	0.1509385695
1862	0.939739556	0.150923482
1863	0.9397421892	0.1509122283
1864	0.9397527196	0.1509013925
1865	0.9397937784	0.1508757696
1866	0.9398374694	0.1508599566
1867	0.9397937784	0.150833109
1868	0.9398169386	0.1508214374
1869	0.9397779914	0.1508062688
1870	0.9397727273	0.150775867
1871	0.9397727273	0.1507600906
1872	0.9397595628	0.1507365726
1873	0.9397495575	0.1507325374
1874	0.939746924	0.1507175934
1875	0.939746924	0.1507173083
1876	0.9398111723	0.1506939191
1877	0.9397880013	0.1506925657
1878	0.9398085413	0.150659924
1879	0.9397901181	0.1506398764
1880	0.9398285814	0.150595692
1881	0.9398491309	0.1505839356
1882	0.9398801976	0.1505682144
1883	0.9398981176	0.1505448897
1884	0.9399344262	0.1505114373
1885	0.9398907104	0.1504544231
1886	0.9398754235	0.1504475881
1887	0.9398880825	0.1504388938
1888	0.9398880825	0.1504339151
1889	0.9398880825	0.1504268454
1890	0.9398880825	0.1504137245
1891	0.9398880825	0.1504047962
1892	0.9399112549	0.1503725334
1893	0.9398570211	0.1503599246
1894	0.9398465003	0.1503556044
1895	0.9398465003	0.1503294073
1896	0.9398749399	0.1503157554
1897	0.9398907104	0.1503048828
1898	0.9398775689	0.1502918878
1899	0.9398775689	0.1502894842
1900	0.9398570211	0.1502885797
1901	0.9398285814	0.1502638625
1902	0.9398696812	0.1502520418
1903	0.9398206866	0.1501971858
1904	0.9398206866	0.150184517
1905	0.9398517612	0.1501777816
1906	0.9398823452	0.1501423321
1907	0.9399055283	0.1501334927
1908	0.9398770859	0.1501301391
1909	0.9399260831	0.1501170767
1910	0.9399650197	0.1500637041
1911	0.9399930021	0.1500419594
1912	0.9400139909	0.1500354799
1913	0.9399803214	0.1500338582
1914	0.939982946	0.1500269674
1915	0.9400087451	0.1500246919
1916	0.9400528881	0.1500057736
1917	0.9400528881	0.1500019425
1918	0.9401455388	0.1499896898
1919	0.9401713137	0.1499752581
1920	0.9401455388	0.1499679121
1921	0.9401429227	0.1499407069
1922	0.9401429227	0.1499141867
1923	0.9401970852	0.1498939791
1924	0.9401970852	0.1498893254
1925	0.9402254653	0.1498716412
1926	0.9402202412	0.1498707236
1927	0.940225112	0.1498564251
1928	0.940225112	0.1498497666
1929	0.940209431	0.1498276191
1930	0.9402299856	0.1497987064
1931	0.9402068166	0.1497829423
1932	0.940209431	0.1497734665
1933	0.940209431	0.1497716378
1934	0.9402172725	0.1497626929
1935	0.9402172725	0.1497566448
1936	0.9402531535	0.1497377424
1937	0.9403073157	0.1497153094
1938	0.9402789315	0.1497092173
1939	0.9402583776	0.1497034752
1940	0.9402479285	0.1497017146
1941	0.9402400892	0.1496832292
1942	0.9402400892	0.1496765045
1943	0.9402374757	0.1496460779
1944	0.9402169159	0.149641912
1945	0.9402143013	0.1496362269
1946	0.9402143013	0.149629343
1947	0.9402143013	0.1496267438
1948	0.9402143013	0.1496234252
1949	0.9401989723	0.1496215967
1950	0.9402404372	0.1495977271
1951	0.9402636008	0.1495769823
1952	0.9402322479	0.1495310978
1953	0.9402864327	0.1495203052
1954	0.9402864327	0.1494882035
1955	0.9403252601	0.1494699299
1956	0.9403715847	0.1494049938
1957	0.9403663708	0.1493897783
1958	0.940345815	0.1493679282
1959	0.9403689779	0.14935106
1960	0.9403507238	0.1493483396
1961	0.9403405986	0.1493402172
1962	0.9403405986	0.1493291916
1963	0.940361156	0.1493195991
1964	0.9403663708	0.1493022741
1965	0.9404048795	0.1492903159
1966	0.9404048795	0.1492818198
1967	0.9404022737	0.1492675088
1968	0.9403738931	0.1492593161
1969	0.9403843211	0.1492539978
1970	0.9404280436	0.1492443066
1971	0.9404150176	0.1492184424
1972	0.9404306482	0.1492057554
1973	0.9404407906	0.1491980769
1974	0.9404407906	0.1491971711
1975	0.940438186	0.1491775676
1976	0.9403788111	0.1491584574
1977	0.9403993788	0.1491422136
1978	0.9404071992	0.1491136823
1979	0.9403993788	0.1490875054
1980	0.9404225537	0.1490844483
1981	0.9404225537	0.1490745634
1982	0.9404225537	0.1490727243
1983	0.9404147344	0.1490119496
1984	0.9404379115	0.1489994573
1985	0.9404610875	0.1489864246
1986	0.9404584828	0.1489326974
1987	0.9404584828	0.1489214261
1988	0.9404816589	0.1489163509
1989	0.9404558778	0.1489137574
1990	0.9404970249	0.1489001831
1991	0.9404970249	0.1489000091
1992	0.9405175997	0.1488986891
1993	0.9405175997	0.1488768142
1994	0.9405228043	0.1488536092
1995	0.9405202021	0.1488268968
1996	0.940540777	0.1488230503
1997	0.9404251597	0.1487703509
1998	0.9404251597	0.148767056
1999	0.9403993788	0.1487344667
2000	0.9404662963	0.148684347
2001	0.9404407906	0.1486653545
2002	0.9405308496	0.1486434599
2003	0.9405514135	0.148619004
2004	0.9405514135	0.1486131626
2005	0.9405514135	0.1486119376
2006	0.9405514135	0.1485867665
2007	0.9405514135	0.1485835912
2008	0.940592544	0.1485624779
2009	0.940623497	0.1485289369
2010	0.9406492513	0.1485087742
2011	0.9406775956	0.1484989146
2012	0.9407161282	0.1484893825
2013	0.9407392835	0.1484787154
2014	0.9407135362	0.1484730685
2015	0.9407085255	0.1484258444
2016	0.9407059338	0.1484137645
2017	0.9407059338	0.1484135161
2018	0.9407033419	0.1484060635
2019	0.9407239028	0.1483979829
2020	0.9407239028	0.1483811971
2021	0.9406955647	0.1483560984
2022	0.9407418741	0.1483542539
2023	0.9407161282	0.1483479401
2024	0.9407161282	0.1483472709
2025	0.9406981573	0.1483337732
2026	0.9407418741	0.1483110442
2027	0.940710944	0.1482901018
2028	0.9406800044	0.1482499534
2029	0.9406464593	0.148248079
2030	0.9406412668	0.1482421692
2031	0.9406592445	0.1482177994
2032	0.9406592445	0.1482090574
2033	0.9406410677	0.1481848208
2034	0.9406772246	0.1481809734
2035	0.9406514558	0.1481791273
2036	0.9406488591	0.1481610972
2037	0.9406824147	0.1481432467
2038	0.9406412668	0.1481338258
2039	0.9406592445	0.1481105788
2040	0.9406824147	0.1481045996
2041	0.9406824147	0.1481025965
2042	0.9406824147	0.1480796404
2043	0.9406824147	0.1480788782
2044	0.9407491686	0.1480433956
2045	0.9407491686	0.1480419785
2046	0.9407903374	0.148007763
2047	0.9408470424	0.1480023793
2048	0.940870212	0.1479761
2049	0.9408573928	0.1479486545
2050	0.9408625667	0.1479451867
2051	0.9408934858	0.1479371023
2052	0.9408780829	0.1479158413
2053	0.9409064078	0.1479014947
2054	0.940865269	0.1478922438
2055	0.9408240028	0.1478565976
2056	0.9408575114	0.1478414132
2057	0.9408317663	0.1478137732
2058	0.9408575114	0.1478061601
2059	0.9408549251	0.1477858699
2060	0.9408265909	0.1477662897
2061	0.9408523386	0.1477608542
2062	0.9408162373	0.147747011
2063	0.9407493274	0.147742031
2064	0.9408086065	0.1477314675
2065	0.9407391209	0.1477198694
2066	0.9407263266	0.1477142062
2067	0.9407263266	0.1477102569
2068	0.9407185498	0.1476705024
2069	0.9407185498	0.1476671754
2070	0.9407159571	0.1476344867
2071	0.9407159571	0.1476240678
2072	0.9406798198	0.1476225919
2073	0.9406850094	0.1476131057
2074	0.9406927922	0.1475918575
2075	0.9407313446	0.1475788085
2076	0.9407055839	0.1475723021
2077	0.9407235662	0.1475677395
2078	0.9407313446	0.1475415249
2079	0.9407545107	0.1475112755
2080	0.9407571019	0.1474987435
2081	0.9407750853	0.1474951152
2082	0.9407802659	0.1474743895
2083	0.9407828559	0.1474644403
2084	0.9407441433	0.1474597922
2085	0.9407467355	0.1474368091
2086	0.9407441433	0.1473934406
2087	0.9407699038	0.1473880446
2088	0.9407699038	0.147365821
2089	0.9407519192	0.1473519658
2090	0.9407699038	0.1473491826
2091	0.9407467355	0.147338848
2092	0.9407545107	0.147330806
2093	0.9407493274	0.147302841
2094	0.9407519192	0.1472818454
2095	0.9407519192	0.147278545
2096	0.9407261592	0.1472356182
2097	0.9408214145	0.1471930256
2098	0.9408419902	0.1471812831
2099	0.9409192286	0.1471691761
2100	0.9408805582	0.1471640805
2101	0.9408368146	0.1471402041
2102	0.9408032902	0.147123725
2103	0.9407827095	0.1471173344
2104	0.9408007001	0.1471156421
2105	0.9408084697	0.147114051
2106	0.9408084697	0.1471062622
2107	0.9408394025	0.1470798344
2108	0.940818826	0.1470684186
2109	0.9407956608	0.1470647489
2110	0.9408060178	0.1470358363
2111	0.9408008398	0.1470274394
2112	0.9407724946	0.1470110054
2113	0.9407854456	0.1470031442
2114	0.9407261592	0.146981173
2115	0.9407261592	0.1469808645
2116	0.9407055839	0.1469593885
2117	0.9407211423	0.1469580701
2118	0.9407133641	0.1469563217
2119	0.9407133641	0.146927831
2120	0.9407932135	0.1468952395
2121	0.9407776757	0.1468714688
2122	0.9407776757	0.1468605851
2123	0.9407750853	0.14684151
2124	0.9407956608	0.1468233647
2125	0.9408087432	0.1468063928
2126	0.9408215465	0.1467896168
2127	0.9408602151	0.1467880986
2128	0.9408241338	0.1467764733
2129	0.9408241338	0.1467718678
2130	0.9408602151	0.1467680462
2131	0.940798391	0.1467581457
2132	0.9408369408	0.1467449481
2133	0.940865269	0.1467337496
2134	0.940865269	0.1467327298
2135	0.940865269	0.1467265916
2136	0.9408884225	0.1467097742
2137	0.9409089915	0.1467054971
2138	0.9409295615	0.1466985776
2139	0.9409348163	0.146697276
2140	0.9409322349	0.1466756593
2141	0.9409090909	0.1466568896
2142	0.9409502164	0.1466521725
2143	0.940957877	0.146641854
2144	0.9409552957	0.1466282694
2145	0.9409295615	0.146622507
2146	0.9409295615	0.1466132633
2147	0.9408884225	0.146593902
2148	0.9408780829	0.1465805919
2149	0.9408832532	0.1465782156
2150	0.9408832532	0.1465661089
2151	0.9408832532	0.1465640848
2152	0.9408831442	0.146549211
2153	0.9408831442	0.1465486837
2154	0.9408960707	0.1465170029
2155	0.9409347265	0.1464958995
2156	0.9409604582	0.146493098
2157	0.9409758657	0.1464437572
2158	0.9409758657	0.1464356065
2159	0.9409758657	0.1464248536
2160	0.9409938567	0.1464093181
2161	0.9409732849	0.1464016381
2162	0.940970704	0.1463828185
2163	0.9409758657	0.1463683549
2164	0.9409758657	0.1463665112
2165	0.9409990163	0.1463659382
2166	0.9409784462	0.1463537385
2167	0.9409784462	0.1463432594
2168	0.9410221659	0.1463314392
2169	0.9410221659	0.1463210195
2170	0.9410221659	0.1463166627
2171	0.9410015957	0.1463094215
2172	0.9410015957	0.1463006743
2173	0.9409629597	0.1462696535
2174	0.9409938567	0.1462652466
2175	0.9410530457	0.1462471654
2176	0.9410530457	0.1462411407
2177	0.9410556223	0.1462381359
2178	0.9410556223	0.1462367818
2179	0.9410710774	0.1462203141
2180	0.9410736525	0.14621751
2181	0.941032478	0.1462137513
2182	0.9410015957	0.1461980575
2183	0.9409681228	0.1461753487
2184	0.9409861864	0.1461575188
2185	0.941004175	0.1461357243
2186	0.941006754	0.1461271057
2187	0.9410093327	0.1461103513
2188	0.9410093327	0.1461060318
2189	0.941032478	0.1460851647
2190	0.9410247443	0.146080709
2191	0.941006754	0.1460769352
2192	0.9410093327	0.1460708926
2193	0.9409861864	0.1460445478
2194	0.9410247443	0.1460428156
2195	0.941006754	0.1460250842
2196	0.9410556223	0.1460146691
2197	0.9410556223	0.1460048885
2198	0.9410736143	0.145991343
2199	0.9410581987	0.145990846
2200	0.9410556223	0.1459690492
2201	0.9411019079	0.1459522955
2202	0.9411019079	0.1459426087
2203	0.9411224757	0.1459199813
2204	0.9411224757	0.145911001
2205	0.9411456171	0.145886983
2206	0.9411764706	0.1458851747
2207	0.9411764706	0.1458849139
2208	0.9412433082	0.1458600131
2209	0.9412433082	0.1458442306
2210	0.9412433082	0.1458178205
2211	0.9412510105	0.1457937406
2212	0.9412330144	0.1457909571
2213	0.9412330144	0.1457842306
2214	0.9412124522	0.1457836271
2215	0.9412098836	0.145782796
2216	0.9412176041	0.1457758253
2217	0.9412176041	0.1457691738
2218	0.9412176041	0.1457337543
2219	0.9412176041	0.1457316167
2220	0.9412176041	0.1457305296
2221	0.9411867555	0.1457250663
2222	0.9411867555	0.1457176236
2223	0.9411893262	0.1457117327
2224	0.9411893262	0.1457103399
2225	0.9411996067	0.1457022518
2226	0.9412381722	0.145692678
2227	0.9412613085	0.1456806827
2228	0.9412407403	0.1456804674
2229	0.9412638755	0.1456486804
2230	0.941209896	0.1456205591
2231	0.9412458758	0.1456143017
2232	0.9412510105	0.1456104765
2233	0.9412510105	0.1455979384
2234	0.9412253103	0.1455929812
2235	0.9412278785	0.1455899734
2236	0.9412510105	0.1455550481
2237	0.94127154	0.1455424477
2238	0.9412741051	0.1455351691
2239	0.9412946624	0.145515212
2240	0.9412741051	0.1454919557
2241	0.9413177837	0.1454699365
2242	0.9413460279	0.1454540824
2243	0.9413049175	0.1454494677
2244	0.9412741051	0.1454328953
2245	0.94127154	0.145428849
2246	0.94127154	0.1454265193
2247	0.94127154	0.1454227831
2248	0.9412792348	0.1454043339
2249	0.9413177837	0.1453823375
2250	0.9413177837	0.1453756972
2251	0.9413486533	0.1453602191
2252	0.9413024008	0.1453406165
2253	0.9413024008	0.1453390324
2254	0.9412998362	0.1453380851
2255	0.9412818384	0.1453324591
2256	0.9412818384	0.1453319169
2257	0.941279273	0.1453307825
2258	0.9412998362	0.1453163493
2259	0.941292141	0.1452830381
2260	0.941307578	0.1452764516
2261	0.9413101429	0.1452751829
2262	0.9413281472	0.1452560944
2263	0.9412947502	0.1452555615
2264	0.9413461538	0.1452178565
2265	0.9413461538	0.1452038788
2266	0.9413461538	0.1452019912
2267	0.9413204537	0.1451974033
2268	0.9413204537	0.1451970556
2269	0.9413641629	0.1451751828
2270	0.9413435902	0.1451589626
2271	0.9413178888	0.1451567363
2272	0.9413897809	0.1451369726
2273	0.9413897809	0.14513681
2274	0.9414129058	0.145125378
2275	0.9414231424	0.1451172851
2276	0.9413845818	0.145061296
2277	0.9413820215	0.1450565737
2278	0.9413922613	0.1450067394
2279	0.9414153766	0.1449912166
2280	0.941420493	0.1449657941
2281	0.9414282594	0.1449556135
2282	0.9414385881	0.144951354
2283	0.941454037	0.144939727
2284	0.9414565949	0.1449151641
2285	0.941454037	0.1449116294
2286	0.941436126	0.1449083627
2287	0.9414129936	0.1449004071
2288	0.9414129936	0.1448978355
2289	0.941451479	0.1448942378
2290	0.941433471	0.1448909025
2291	0.9414924982	0.1448766146
2292	0.9414924982	0.1448753782
2293	0.9414899426	0.1448742883
2294	0.9414489207	0.1448626437
2295	0.9414489207	0.1448441114
2296	0.9414489207	0.1447996627
2297	0.9414848306	0.1447947563
2298	0.9415028397	0.1447867164
2299	0.9415028397	0.1447853209
2300	0.9415465269	0.1447604245
2301	0.9415465269	0.1447567763
2302	0.9415465269	0.1447481762
2303	0.941500284	0.1447427125
2304	0.9415234059	0.1447321559
2305	0.9415157407	0.1446883839
2306	0.9415592924	0.1446688186
2307	0.9415592924	0.1446666763
2308	0.9416055206	0.1446569655
2309	0.9415900605	0.1446317667
2310	0.9415900605	0.1446212738
2311	0.9416208191	0.1445969883
2312	0.9416208191	0.1445660323
2313	0.9415771548	0.1445443648
2314	0.9415027185	0.1445381545
2315	0.941505273	0.1445063998
2316	0.9415283843	0.1444926319
2317	0.9415746037	0.1444804366
2318	0.9415540467	0.1444796593
2319	0.9415336231	0.1444544091
2320	0.9415489421	0.1444398544
2321	0.9415079504	0.1444022977
2322	0.9415079504	0.1444022977
2323	0.9414822743	0.1443914944
2324	0.9414848306	0.1443774483
2325	0.9414848306	0.1443772042
2326	0.9414873867	0.1443640937
2327	0.9414873867	0.1443636436
2328	0.9415105054	0.1443458425
2329	0.9415105054	0.1443323035
2330	0.9415079504	0.1443202242
2331	0.9415541869	0.1443188241
2332	0.9415541869	0.144318617
2333	0.9415541869	0.1443122452
2334	0.941500284	0.1442853173
2335	0.941500284	0.1442849614
2336	0.9414977281	0.1442735834
2337	0.9414875022	0.1442461925
2338	0.9414951719	0.1442324267
2339	0.941500284	0.1442192189
2340	0.9415029609	0.1442042596
2341	0.9415131852	0.1441727616
2342	0.9415106295	0.1441658937
2343	0.9415157407	0.1441628003
2344	0.9415157407	0.1441426833
2345	0.9415028397	0.1441147966
2346	0.9414565949	0.1440964695
2347	0.941454037	0.1440863308
2348	0.941428353	0.1440713559
2349	0.9414001049	0.1440656228
2350	0.9414001049	0.1440655331
2351	0.9414001049	0.144063803
2352	0.941394983	0.1440561029
2353	0.9413924217	0.1440481339
2354	0.9413924217	0.1440347151
2355	0.9413847364	0.1440268169
2356	0.9413950642	0.1439938271
2357	0.9413899394	0.1439847526
2358	0.9413848138	0.143978281
2359	0.9413822507	0.1439776022
2360	0.9413796873	0.1439768148
2361	0.9413796873	0.1439632493
2362	0.9414568031	0.1439453712
2363	0.9414619218	0.1439341936
2364	0.9415107536	0.1439011418
2365	0.9415081967	0.143883297
2366	0.9415081967	0.1438820616
2367	0.941518423	0.1438713871
2368	0.941518423	0.1438713336
2369	0.9415466643	0.1438615033
2370	0.9415466643	0.1438216602
2371	0.941518423	0.1438073169
2372	0.9415389995	0.143790332
2373	0.9415570223	0.1437752357
2374	0.9415776015	0.1437658649
2375	0.9415389995	0.1437463877
2376	0.9415364441	0.143738947
2377	0.9415364441	0.1437173264
2378	0.9415516338	0.1436880724
2379	0.9415516338	0.1436677753
2380	0.9415594346	0.1436667082
2381	0.9415517731	0.1436631743
2382	0.9415517731	0.1436279099
2383	0.941561988	0.1436229055
2384	0.9415439731	0.1436092439
2385	0.941561988	0.143600965
2386	0.9415414191	0.1435872878
2387	0.9415696468	0.1435801044
2388	0.9415696468	0.1435598673
2389	0.9415490804	0.1435427908
2390	0.9415490804	0.1435358952
2391	0.9415798554	0.1435324606
2392	0.9415798554	0.1435295376
2393	0.9415927657	0.1435241351
2394	0.9415721993	0.1434928443
2395	0.9415721993	0.1434887732
2396	0.9416031285	0.1434626107
2397	0.9415927657	0.1434494075
2398	0.941636451	0.1434433296
2399	0.941613333	0.1434413735
2400	0.941613333	0.143437397
2401	0.9416082312	0.1434330776
2402	0.9416417226	0.1434117549
2403	0.9416417226	0.1434109453
2404	0.9416775885	0.1434070143
2405	0.9416724921	0.143397838
2406	0.9416444464	0.1433840233
2407	0.9416571978	0.1433736943
2408	0.9416777746	0.1433571087
2409	0.9416777746	0.1433407249
2410	0.9416907072	0.1433068273
2411	0.9416907072	0.1433022268
2412	0.9417112884	0.1432934644
2413	0.9417138361	0.1432784778
2414	0.9417138361	0.1432774466
2415	0.941718931	0.1432628681
2416	0.9417344173	0.1432416423
2417	0.9417651815	0.1432352588
2418	0.9417933928	0.1432205781
2419	0.9418345497	0.1432192554
2420	0.9418114279	0.1431988312
2421	0.9418139708	0.1431980301
2422	0.9418063416	0.1431978125
2423	0.9418088849	0.143155307
2424	0.9417781275	0.1431531926
2425	0.9417987105	0.143149669
2426	0.9417832168	0.1431267686
2427	0.9417626363	0.1431245893
2428	0.9417883052	0.1431105382
2429	0.9417959362	0.1431083511
2430	0.9417677264	0.1430901786
2431	0.9417677264	0.1430890786
2432	0.9417651815	0.1430788263
2433	0.9417626363	0.1430610988
2434	0.941736964	0.1430428226
2435	0.9417087404	0.1430345723
2436	0.9417318704	0.1430186764
2437	0.9417318704	0.1430162067
2438	0.9417549995	0.1429878194
2439	0.9418167512	0.1429407728
2440	0.9418142077	0.1429349795
2441	0.9418218376	0.1429336917
2442	0.9418294655	0.1429206909
2443	0.9418139708	0.1428822405
2444	0.9418396329	0.1428794451
2445	0.9418858691	0.1428422599
2446	0.9418731699	0.1428401587
2447	0.941850047	0.142837386
2448	0.9418962918	0.1427908489
2449	0.9418962918	0.1427817309
2450	0.9418962918	0.1427788093
2451	0.9419064473	0.1427473048
2452	0.9419064473	0.1427456455
2453	0.9419064473	0.1427418818
2454	0.9419577517	0.1427333449
2455	0.9419757941	0.1427263279
2456	0.9419577517	0.1427091317
2457	0.9419577517	0.1427082452
2458	0.9419476065	0.1427040292
2459	0.9419526795	0.14270223
2460	0.9419089856	0.1426999887
2461	0.9419295639	0.142662157
2462	0.9419064473	0.1426591945
2463	0.9419064473	0.142659102
2464	0.9419346382	0.1426559122
2465	0.9419859333	0.1426273615
2466	0.9420115758	0.1426087087
2467	0.9420217064	0.1425977338
2468	0.9420217064	0.1425973675
2469	0.9420217064	0.1425828574
2470	0.9420141088	0.1425707214
2471	0.9420141088	0.1425591264
2472	0.9420141088	0.1425552258
2473	0.9420115758	0.142546917
2474	0.9420115758	0.142541306
2475	0.9420141088	0.1425384639
2476	0.9420242385	0.1425073119
2477	0.9420242385	0.1425067588
2478	0.9420191741	0.1425029169
2479	0.9420191741	0.1425022969
2480	0.9420191741	0.1424958165
2481	0.9420577893	0.1424923333
2482	0.9421014698	0.1424828495
2483	0.9421014698	0.1424797034
2484	0.9421014698	0.1424769509
2485	0.9421119315	0.1424635639
2486	0.942122046	0.1424300187
2487	0.9421245741	0.1424264662
2488	0.9420888219	0.1424139532
2489	0.9421039988	0.1424010368
2490	0.9420783646	0.1423687923
2491	0.9420834243	0.1423535827
2492	0.9420808946	0.142346657
2493	0.9420910123	0.1423401988
2494	0.9420884832	0.1423194147
2495	0.9420884832	0.1423134541
2496	0.9420884832	0.1423052098
2497	0.9421144605	0.142282202
2498	0.942122046	0.1422784992
2499	0.942122046	0.1422566148
2500	0.9421552571	0.1422553072
2501	0.942127102	0.1422535428
2502	0.942127102	0.1422528924
2503	0.9420989407	0.1422389923
2504	0.9420964113	0.1422363521
2505	0.9420964113	0.1422354539
2506	0.9420964113	0.1422318267
2507	0.9420964113	0.1422161331
2508	0.9420935412	0.1422047381
2509	0.9420910123	0.1422012569
2510	0.9421011265	0.1422005027
2511	0.9420653812	0.1421785982
2512	0.9420653812	0.1421764222
2513	0.9420653812	0.1421756295
2514	0.9420733039	0.1421476178
2515	0.9420296186	0.142142109
2516	0.9420577893	0.1421414671
2517	0.9420964113	0.1421023834
2518	0.942122046	0.1420902483
2519	0.942109056	0.1420871836
2520	0.9421296296	0.1420420211
2521	0.9421733054	0.1420075873
2522	0.9421502042	0.1419917857
2523	0.9421502042	0.1419915216
2524	0.9421476774	0.1419759433
2525	0.9421581477	0.1419666589
2526	0.94218378	0.1419543405
2527	0.942209409	0.1419393634
2528	0.942209409	0.1419341147
2529	0.9422068845	0.141928034
2530	0.9422119333	0.1419173197
2531	0.9422169811	0.1419137746
2532	0.9422169811	0.1419126958
2533	0.9422119333	0.141910477
2534	0.9422375576	0.1419031245
2535	0.9422325114	0.1418986999
2536	0.942229988	0.1418961697
2537	0.9422169811	0.1418869205
2538	0.9422606569	0.1418637147
2539	0.9422451252	0.1418558791
2540	0.9422657001	0.1418419443
2541	0.9422451252	0.1418336268
2542	0.9422245513	0.14181282
2543	0.9422682213	0.141789842
2544	0.9422606569	0.1417869782
2545	0.9422963561	0.1417674484
2546	0.9422963561	0.1417421719
2547	0.9422917304	0.1416779147
2548	0.942314833	0.1416766386
2549	0.9422917304	0.1416758567
2550	0.9423223918	0.1416735508
2551	0.9422992924	0.141671961
2552	0.9423660705	0.1416180749
2553	0.9423765837	0.141579685
2554	0.9423996855	0.1415746642
